Time,Queue Density,Dynamic Density
159.6,0.0736264,0.0606394
159.8,0.0767233,0.0709291
160,0.0789211,0.0774226
160.2,0.0819181,0.0802198
160.4,0.0804196,0.0761239
160.6,0.0816184,0.08002
160.8,0.0747253,0.0676324
161,0.062038,0.0555445
161.2,0.054046,0.044955
161.4,0.0361638,0.0288711
161.6,0.0232767,0.0141858
161.8,0.012987,0.0043956
162,0.00669331,0.000699301
162.2,0.0150849,0.0101898
162.4,0.0388611,0.0346653
162.6,0.0468531,0.0391608
162.8,0.0512488,0.0455544
163,0.0555445,0.0430569
163.2,0.0572428,0.0484515
163.4,0.0602398,0.0502498
163.6,0.0608392,0.0538462
163.8,0.0626374,0.0461538
164,0.064036,0.0548452
164.2,0.0541459,0.0514486
164.4,0.0408591,0.0385614
164.6,0.0277722,0.0284715
164.8,0.0203796,0.0176823
165,0.011988,0.0107892
165.2,0.0120879,0.0141858
165.4,0.013986,0.0168831
165.6,0.0160839,0.0173826
165.8,0.0184815,0.0200799
166,0.0182817,0.0212787
166.2,0.0191808,0.021978
166.4,0.0198801,0.0232767
166.6,0.0196803,0.0240759
166.8,0.0186813,0.024975
167,0.0208791,0.0248751
167.2,0.0231768,0.0261738
167.4,0.0401598,0.0357642
167.6,0.063037,0.0545455
167.8,0.0661339,0.0622378
168,0.0703297,0.0685315
168.2,0.0766234,0.0697303
168.4,0.0782218,0.0811189
168.6,0.0823177,0.0869131
168.8,0.0813187,0.0789211
169,0.0844156,0.0852148
169.2,0.0858142,0.0841159
169.4,0.0859141,0.0833167
169.6,0.0832168,0.0796204
169.8,0.0828172,0.0765235
170,0.07003,0.0683317
170.2,0.0617383,0.061039
170.4,0.0457542,0.0481518
170.6,0.0310689,0.0322677
170.8,0.0183816,0.0186813
171,0.00709291,0.00659341
171.2,0.0023976,0.0035964
171.4,0.0022977,0.0038961
171.6,0.0023976,0.0034965
171.8,0.0017982,0.0036963
172,0.0012987,0.0026973
172.2,0.000999001,0.0022977
172.4,0.000699301,0.002997
172.6,0.000599401,0.0031968
172.8,9.99001e-05,0.0027972
173,0,0.0026973
173.2,0.0003996,0.0020979
173.4,0.0004995,0.0022977
173.6,0.000799201,0.0025974
173.8,0.000899101,0.0024975
174,0.0011988,0.0024975
174.2,0.0013986,0.0025974
174.4,0.0017982,0.0027972
174.6,0.0011988,0.0020979
174.8,0.0017982,0.0027972
175,0.00869131,0.00879121
175.2,0.02997,0.0287712
175.4,0.0425574,0.0413586
175.6,0.0484515,0.0463536
175.8,0.0543457,0.0593407
176,0.0775225,0.0815185
176.2,0.105495,0.110989
176.4,0.136064,0.138561
176.6,0.16034,0.163936
176.8,0.176424,0.181618
177,0.181319,0.186513
177.2,0.189211,0.184116
177.4,0.193606,0.208591
177.6,0.183816,0.192907
177.8,0.171429,0.181219
178,0.17033,0.171329
178.2,0.168931,0.17982
178.4,0.16973,0.173027
178.6,0.161938,0.148751
178.8,0.145455,0.138162
179,0.136963,0.135165
179.2,0.121778,0.124775
179.4,0.110989,0.110589
179.6,0.097003,0.0955045
179.8,0.0818182,0.0841159
180,0.0692308,0.07003
180.2,0.0566434,0.0559441
180.4,0.0515485,0.051049
180.6,0.0525475,0.0508492
180.8,0.054046,0.0478521
181,0.0544456,0.0495504
181.2,0.0546454,0.04995
181.4,0.0524476,0.0505495
181.6,0.0562438,0.0527473
181.8,0.0582418,0.0557443
182,0.0735265,0.0682318
182.2,0.0878122,0.0807193
182.4,0.099001,0.0905095
182.6,0.102897,0.0954046
182.8,0.103297,0.0981019
183,0.107193,0.102398
183.2,0.113786,0.109191
183.4,0.117982,0.116384
183.6,0.119281,0.118981
183.8,0.122577,0.121379
184,0.125075,0.12028
184.2,0.126474,0.121878
184.4,0.127173,0.121778
184.6,0.126274,0.122178
184.8,0.126573,0.122378
185,0.128472,0.123876
185.2,0.125275,0.128571
185.4,0.133467,0.130869
185.6,0.134765,0.134665
185.8,0.13047,0.13027
186,0.134366,0.132468
186.2,0.134965,0.132667
186.4,0.137762,0.131469
186.6,0.138062,0.127572
186.8,0.137363,0.125674
187,0.137862,0.123576
187.2,0.140659,0.123377
187.4,0.136963,0.116084
187.6,0.13966,0.118182
187.8,0.13956,0.117383
188,0.137862,0.114086
188.2,0.13966,0.113686
188.4,0.139161,0.113087
188.6,0.140859,0.111988
188.8,0.141858,0.107193
189,0.14016,0.106194
189.2,0.142657,0.104196
189.4,0.141858,0.0995005
189.6,0.141359,0.0961039
189.8,0.140959,0.0935065
190,0.143756,0.0924076
190.2,0.145355,0.0923077
190.4,0.145455,0.0899101
190.6,0.142657,0.0811189
190.8,0.140659,0.0756244
191,0.141059,0.0736264
191.2,0.142757,0.072028
191.4,0.144655,0.0733267
191.6,0.145355,0.0706294
191.8,0.144655,0.0664336
192,0.149451,0.0677323
192.2,0.153646,0.0705295
192.4,0.156643,0.0746254
192.6,0.158342,0.0737263
192.8,0.16024,0.0736264
193,0.155844,0.0679321
193.2,0.156044,0.0664336
193.4,0.156344,0.0615385
193.6,0.156044,0.0573427
193.8,0.155744,0.058042
194,0.157143,0.058042
194.2,0.156044,0.0583417
194.4,0.155744,0.0566434
194.6,0.153946,0.0551449
194.8,0.155445,0.0527473
195,0.155844,0.0508492
